LOT,OPERATION,OUT_DATE
A5280130,234539,
A5280130,234540,
A5280130,234541,
A5280130,234542,
A5280130,234550,
A5280130,234778,
A5280130,234805,
A5280130,234806,
A5280130,234859,
A5280130,234862,
A5280130,234863,
A5280130,234869,
A5280130,234901,
A5280130,234906,
A5280130,234907,
A5280130,234920,
A5280130,234930,
A5280130,234931,
A5280130,235009,
A5280130,235015,
A5280130,235101,
A5280130,235137,
A5280130,235192,
A5280130,235351,
A5280130,235354,
A5280130,235363,
A5280130,235368,
A5280130,235482,
A5280130,235497,
A5280130,235698,
A5280130,235760,
A5280130,235797,
A5280130,235798,
A5280130,235805,
A5280130,235884,
A5280130,236026,
A5280130,236028,
A5280130,236029,
A5280130,236030,
A5280130,236031,
A5280130,236043,
A5280130,236044,
A5280130,236046,
A5280130,236047,
A5280130,236048,
A5280130,236049,
A5280130,236050,
A5280130,236307,
A5280130,236374,
A5280130,236375,
A5280130,236391,
A5280130,236392,
A5280130,236500,
A5280130,236542,
A5280130,236572,
A5280130,236701,
A5280130,236702,
A5280130,236703,
A5280130,236704,
A5280130,236882,
A5280130,236883,
A5280130,236884,
A5280130,236885,
A5280130,236886,
A5280130,236887,
A5280130,236888,
A5280130,236889,
A5280130,236890,
A5280130,236891,
A5280130,236928,
A5280130,236929,
A5280130,236978,
A5280130,237041,
A5280130,237099,
A5280130,237140,
A5280130,237141,
A5280130,237153,
A5280130,237585,
A5280130,237662,
A5280130,237663,
A5280130,237664,
A5280130,237665,
A5280130,237668,
A5280130,237855,
A5280130,237857,
A5280130,237858,
A5280130,237898,
A5280130,238048,
A5280130,238094,
A5280130,238217,
A5280130,238420,
A5280130,238421,
A5280130,238422,
A5280130,238423,
A5280130,238452,
A5280130,238453,
A5280130,238454,
A5280130,238455,
A5280130,238457,
A5280130,238458,
A5280130,238459,
A5280130,238460,
A5280130,238461,
A5280130,238462,
A5280130,238463,
A5280130,238464,
A5280130,238465,
A5280130,238466,
A5280130,238470,
A5280130,238595,
A5280130,239378,
A5280130,239379,
A5280130,239482,
A5280130,239488,
A5280130,239497,
A5280130,239498,
A5280130,239641,
A5280130,240007,
A5280130,240025,
A5280130,240026,
A5280130,240230,
A5280130,240265,
A5280130,240266,
A5280130,240375,
A5280130,240425,
A5280130,240853,
A5280130,240857,
A5280130,240858,
A5280130,240891,
A5280130,240936,
A5280130,241270,
A5280130,241336,
A5280130,241509,
A5280130,241510,
A5280130,241511,
A5280130,241677,
A5280130,241678,
A5280130,241713,
A5280130,241839,
A5280130,241845,
A5280130,241846,
A5280130,241867,
A5280130,241868,
A5280130,241875,
A5280130,242105,
A5280130,242106,
A5280130,242107,
A5280130,242108,
A5280130,242109,
A5280130,242110,
A5280130,242603,
A5280130,242604,
A5280130,242605,
A5280130,242606,
A5280130,242607,
A5280130,242608,
A5280130,242657,
A5280130,242658,
A5280130,242659,
A5280130,242761,
A5280130,242762,
A5280130,242927,
A5280130,242928,
A5280130,242929,
A5280130,242930,
A5280130,242931,
A5280130,242932,
A5280130,242933,
A5280130,242938,
A5280130,242939,
A5280130,242940,
A5280130,242945,
A5280130,242953,
A5280130,242954,
A5280130,242955,
A5280130,242956,
A5280130,242962,
A5280130,242975,
A5280130,242977,
A5280130,242980,
A5280130,242982,
A5280130,242983,
A5280130,242985,
A5280130,242990,
A5280130,243067,
A5280130,243105,
A5280130,243107,
A5280130,243108,
A5280130,243109,
A5280130,243213,
A5280130,243214,
A5280130,243215,
A5280130,243216,
A5280130,243217,
A5280130,243218,
A5280130,243219,
A5280130,243220,
A5280130,243221,
A5280130,243280,
A5280130,243281,
A5280130,243345,
A5280130,243346,
A5280130,243347,
A5280130,243348,
A5280130,243369,
A5280130,243422,
A5280130,243423,
A5280130,243424,
A5280130,243425,
A5280130,243426,
A5280130,243427,
A5280130,243428,
A5280130,243429,
A5280130,243430,
A5280130,243431,
A5280130,243432,
A5280130,243433,
A5280130,243434,
A5280130,243435,
A5280130,243436,
A5280130,243451,
A5280130,243452,
A5280130,243453,
A5280130,243454,
A5280130,243455,
A5280130,243456,
A5280130,243457,
A5280130,243458,
A5280130,243459,
A5280130,243460,
A5280130,243461,
A5280130,243462,
A5280130,243463,
A5280130,243464,
A5280130,243465,
A5280130,243466,
A5280130,243467,
A5280130,243468,
A5280130,243469,
A5280130,243470,
A5280130,243471,
A5280130,243474,
A5280130,243475,
A5280130,243476,
A5280130,243477,
A5280130,243478,
A5280130,243479,
A5280130,243480,
A5280130,243481,
A5280130,243482,
A5280130,243483,
A5280130,243484,
A5280130,243485,
A5280130,243486,
A5280130,243487,
A5280130,243498,
A5280130,243499,
A5280130,243506,
A5280130,243507,
A5280130,243508,
A5280130,243509,
A5280130,243510,
A5280130,243511,
A5280130,243547,
A5280130,243548,
A5280130,243549,
A5280130,243632,
A5280130,243653,
A5280130,243654,
A5280130,243655,
A5280130,243656,
A5280130,243657,
A5280130,243658,
A5280130,243659,
A5280130,243660,
A5280130,243661,
A5280130,243662,
A5280130,243663,
A5280130,243664,
A5280130,243697,
A5280130,243698,
A5280130,243699,
A5280130,243700,
A5280130,243704,
A5280130,243705,
A5280130,243912,
A5280130,243913,
A5280130,243914,
A5280130,243915,
A5280130,243916,
A5280130,243940,
A5280130,243941,
A5280130,243942,
A5280130,243943,
A5280130,243945,
A5280130,243946,
A5280130,243947,
A5280130,243948,
A5280130,243949,
A5280130,243950,
A5280130,243951,
A5280130,243953,
A5280130,243954,
A5280130,243955,
A5280130,243956,
A5280130,243957,
A5280130,243958,
A5280130,243959,
A5280130,243984,
A5280130,243985,
A5280130,243986,
A5280130,243987,
A5280130,243988,
A5280130,243989,
A5280130,243990,
A5280130,243992,
A5280130,243993,
A5280130,243994,
A5280130,243995,
A5280130,243996,
A5280130,244000,
A5280130,244518,
A5280130,244578,
A5280130,244579,
A5280130,244580,
A5280130,244581,
A5280130,244582,
A5280130,244583,
A5280130,244584,
A5280130,244585,
A5280130,244586,
A5280130,244589,
A5280130,244590,
A5280130,244636,
A5280130,244759,
A5280130,244760,
A5280130,244761,
A5280130,244762,
A5280130,244763,
A5280130,244764,
A5280130,244765,
A5280130,244766,
A5280130,244767,
A5280130,244768,
A5280130,244769,
A5280130,244770,
A5280130,244771,
A5280130,244772,
A5280130,244773,
A5280130,244854,
A5280130,244855,
A5280130,244856,
A5280130,244857,
A5280130,244858,
A5280130,244943,
A5280130,244944,
A5280130,244945,
A5280130,244946,
A5280130,244957,
A5280130,244996,
A5280130,244997,
A5280130,244998,
A5280130,244999,
A5280130,245000,
A5280130,245001,
A5280130,245002,
A5280130,245003,
A5280130,245004,
A5280130,245005,
A5280130,245006,
A5280130,245007,
A5280130,245008,
A5280130,245009,
A5280130,245010,
A5280130,245011,
A5280130,245012,
A5280130,245013,
A5280130,245014,
A5280130,245015,
A5280130,245016,
A5280130,245017,
A5280130,245018,
A5280130,245019,
A5280130,245020,
A5280130,245021,
A5280130,245022,
A5280130,245023,
A5280130,245024,
A5280130,245025,
A5280130,245026,
A5280130,245027,
A5280130,245028,
A5280130,245029,
A5280130,245030,
A5280130,245031,
A5280130,245040,
A5280130,245041,
A5280130,245043,
A5280130,245171,
A5280130,245172,
A5280130,245173,
A5280130,245279,
A5280130,245653,
A5280130,245718,
A5280130,245719,
A5280130,245720,
A5280130,245889,
A5280130,246007,
A5280130,246209,
A5280130,246210,
A5280130,246211,
A5280130,246668,
A5280130,246669,
A5280130,246670,
A5280130,246671,
A5280130,246746,
A5280130,246754,
A5280130,246755,
A5280130,246756,
A5280130,246757,
A5280130,247080,
A5280130,247354,
A5280130,247355,
A5280130,247356,
A5280130,247357,
A5280130,247358,
A5280130,247359,
A5280130,247360,
A5280130,247361,
A5280130,247362,
A5280130,247406,
A5280130,247407,
A5280130,247409,
A5280130,247415,
A5280130,247453,
A5280130,247679,
A5280130,247698,
A5280130,247700,
A5280130,247701,
A5280130,247702,
A5280130,247707,
A5280130,247708,
A5280130,247709,
A5280130,247710,
A5280130,247711,
A5280130,247712,
A5280130,247749,
A5280130,247750,
A5280130,247751,
A5280130,247752,
A5280130,247753,
A5280130,247754,
A5280130,247757,
A5280130,247841,
A5280130,247842,
A5280130,247843,
A5280130,247844,
A5280130,247845,
A5280130,247847,
A5280130,248124,
A5280130,248209,
A5280130,248210,
A5280130,248217,
A5280130,248219,
A5280130,248220,
A5280130,248221,
A5280130,248222,
A5280130,248223,
A5280130,248226,
A5280130,248227,
A5280130,248231,
A5280130,248232,
A5280130,248235,
A5280130,248236,
A5280130,248237,
A5280130,248238,
A5280130,248241,
A5280130,248242,
A5280130,248243,
A5280130,248244,
A5280130,248245,
A5280130,248246,
A5280130,248247,
A5280130,248248,
A5280130,248249,
A5280130,248300,
A5280130,248302,
A5280130,248304,
A5280130,248305,
A5280130,248306,
A5280130,248307,
A5280130,248308,
A5280130,248309,
A5280130,248314,
A5280130,248319,
A5280130,248320,
A5280130,248351,
A5280130,248523,
A5280130,248595,
A5280130,248909,
A5280130,248916,
A5280130,249048,
A5280130,249049,
A5280130,249050,
A5280130,249051,
A5280130,249052,
A5280130,249053,
A5280130,249070,
A5280130,249155,
A5280130,249156,
A5280130,249157,
A5280130,249158,
A5280130,249165,
A5280130,249166,
A5280130,249167,
A5280130,249222,
A5280130,249224,
A5280130,249226,
A5280130,249228,
A5280130,249250,
A5280130,249274,
A5280130,249390,
A5280130,249391,
A5280130,249392,
A5280130,249393,
A5280130,249394,
A5280130,249439,
A5280130,249442,
A5280130,249443,
A5280130,249446,
A5280130,249526,
A5280130,249553,
A5280130,249555,
A5280130,249588,
A5280130,249589,
A5280130,249597,
A5280130,249598,
A5280130,249601,
A5280130,249680,
A5280130,249808,
A5280130,249995,
A5280130,249996,
A5280130,250031,
A5280130,250032,
A5280130,250058,
A5280130,250059,
A5280130,250060,
A5280130,250067,
A5280130,250166,
A5280130,250337,
A5280130,250338,
A5280130,250494,
A5280130,250585,
A5280130,250586,
A5280130,250587,
A5280130,250589,
A5280130,250757,
A5280130,250930,
A5280130,251116,
A5280130,251131,
A5280130,251132,
A5280130,251278,
A5280130,251279,
A5280130,251280,
A5280130,251281,
A5280130,251289,
A5280130,251290,
A5280130,251291,
A5280130,251292,
A5280130,251293,
A5280130,251458,
A5280130,251459,
A5280130,251565,
A5280130,251569,
A5280130,251570,
A5280130,251571,
A5280130,251572,
A5280130,251573,
A5280130,251574,
A5280130,251575,
A5280130,251576,
A5280130,251577,
A5280130,251578,
A5280130,251579,
A5280130,251580,
A5280130,251775,
A5280130,251901,
A5280130,251929,
A5280130,252465,
A5280130,252616,
A5280130,252841,
A5280130,252845,
A5280130,253096,
A5280130,253099,
A5280130,253256,
A5280130,253257,
A5280130,253259,
A5280130,253260,
A5280130,253316,
A5280130,254070,
A5280130,254137,
A5280130,254139,
A5280130,254140,
A5280130,254141,
A5280130,254277,
A5280130,254454,
A5280130,254581,
A5280130,254582,
A5280130,254588,
A5280130,254619,
A5280130,254635,
A5280130,254891,
A5280130,254900,
A5280130,254901,
A5280130,254910,
A5280130,254920,
A5280130,254999,
A5280130,255012,
A5280130,255017,
A5280130,255144,
A5280130,255186,
A5280130,255187,
A5280130,255195,
A5280130,255197,
A5280130,255308,
A5280130,255309,
A5280130,255320,
A5280130,255335,
A5280130,255398,
A5280130,255437,
A5280130,255438,
A5280130,255439,
A5280130,255488,
A5280130,255584,
A5280130,255591,
A5280130,255635,
A5280130,255636,
A5280130,255697,
A5280130,255698,
A5280130,255731,
A5280130,255739,
A5280130,255823,
A5280130,255824,
A5280130,255970,
A5280130,255971,
A5280130,255973,
A5280130,255974,
A5280130,255988,
A5280130,255989,
A5280130,255990,
A5280130,255991,
A5280130,256078,
A5280130,256175,
A5280130,256176,
A5280130,256177,
A5280130,256245,
A5280130,256246,
A5280130,256412,
A5280130,256413,
A5280130,256520,
A5280130,256523,
A5280130,256629,
A5280130,256630,
A5280130,256632,
A5280130,256637,
A5280130,256863,
A5280130,256872,
A5280130,256873,
A5280130,256911,
A5280130,256912,
A5280130,256913,
A5280130,256914,
A5280130,256915,
A5280130,256916,
A5280130,256917,
A5280130,256918,
A5280130,256919,
A5280130,256920,
A5280130,256921,
A5280130,256934,
A5280130,256945,
A5280130,256963,
A5280130,256964,
A5280130,257086,
A5280130,257292,
A5280130,257349,
A5280130,257377,
A5280130,257378,
A5280130,257379,
A5280130,257380,
A5280130,257381,
A5280130,257413,
A5280130,257529,
A5280130,257706,
A5280130,257707,
A5280130,257708,
A5280130,257718,
A5280130,257950,
A5280130,258018,
A5280130,258120,
A5280130,258121,
A5280130,258122,
A5280130,258123,
A5280130,258222,
A5280130,258250,
A5280130,258251,
A5280130,258327,
A5280130,258360,
A5280130,258361,
A5280130,258362,
A5280130,258363,
A5280130,258365,
A5280130,258551,
A5280130,258704,
A5280130,258710,
A5280130,258770,
A5280130,258787,
A5280130,258791,
A5280130,258919,
A5280130,258920,
A5280130,258921,
A5280130,258995,
A5280130,258997,
A5280130,259219,
A5280130,259221,
A5280130,259330,
A5280130,259433,
A5280130,259434,
A5280130,259594,
A5280130,259595,
A5280130,259780,
A5280130,259882,
A5280130,259888,
A5280130,259903,
A5280130,259918,
A5280130,260041,
A5280130,260042,
A5280130,260126,
A5280130,260194,
A5280130,260212,
A5280130,260241,
A5280130,260250,
A5280130,260270,
A5280130,260281,
A5280130,260282,
A5280130,260283,
A5280130,260284,
A5280130,260295,
A5280130,260424,
A5280130,260427,
A5280130,260428,
A5280130,260429,
A5280130,260430,
A5280130,260431,
A5280130,260462,
A5280130,260463,
A5280130,260464,
A5280130,260465,
A5280130,260466,
A5280130,260467,
A5280130,260526,
A5280130,260527,
A5280130,260535,
A5280130,260536,
A5280130,260540,
A5280130,260551,
A5280130,260682,
A5280130,260719,
A5280130,260760,
A5280130,260762,
A5280130,260801,
A5280130,260803,
A5280130,260806,
A5280130,260810,
A5280130,260814,
A5280130,260817,
A5280130,260820,
A5280130,260823,
A5280130,260824,
A5280130,260825,
A5280130,260885,
A5280130,260886,
A5280130,260887,
A5280130,260888,
A5280130,260914,
A5280130,260915,
A5280130,260917,
A5280130,260981,
A5280130,260982,
A5280130,260983,
A5280130,260984,
A5280130,260985,
A5280130,260986,
A5280130,260987,
A5280130,260988,
A5280130,260989,
A5280130,261025,
A5280130,261065,
A5280130,261096,
A5280130,261097,
A5280130,261101,
A5280130,261102,
A5280130,261104,
A5280130,261105,
A5280130,261161,
A5280130,261189,
A5280130,261190,
A5280130,261191,
A5280130,261193,
A5280130,261194,
A5280130,261195,
A5280130,261196,
A5280130,261235,
A5280130,261237,
A5280130,261239,
A5280130,261241,
A5280130,261242,
A5280130,261243,
A5280130,261244,
A5280130,261262,
A5280130,261263,
A5280130,261264,
A5280130,261265,
A5280130,261266,
A5280130,261267,
A5280130,261268,
A5280130,261269,
A5280130,261270,
A5280130,261272,
A5280130,261273,
A5280130,261274,
A5280130,261275,
A5280130,261276,
A5280130,261277,
A5280130,261278,
A5280130,261279,
A5280130,261280,
A5280130,261330,
A5280130,261331,
A5280130,261332,
A5280130,261333,
A5280130,261334,
A5280130,261335,
A5280130,261336,
A5280130,261337,
A5280130,261338,
A5280130,261339,
A5280130,261340,
A5280130,261369,
A5280130,261370,
A5280130,261371,
A5280130,261392,
A5280130,261393,
A5280130,261414,
A5280130,261415,
A5280130,261451,
A5280130,261460,
A5280130,261498,
A5280130,261499,
A5280130,261500,
A5280130,261504,
A5280130,261505,
A5280130,261506,
A5280130,261507,
A5280130,261521,
A5280130,261522,
A5280130,261523,
A5280130,261524,
A5280130,261669,
A5280130,261672,
A5280130,261673,
A5280130,261674,
A5280130,261676,
A5280130,261678,
A5280130,261683,
A5280130,261765,
A5280130,261767,
A5280130,261768,
A5280130,261769,
A5280130,261798,
A5280130,261974,
A5280130,261975,
A5280130,261977,
A5280130,261978,
A5280130,261980,
A5280130,261981,
A5280130,261983,
A5280130,261984,
A5280130,261986,
A5280130,261987,
A5280130,262026,
A5280130,262123,
A5280130,262124,
A5280130,262125,
A5280130,262126,
A5280130,262127,
A5280130,262128,
A5280130,262129,
A5280130,262279,
A5280130,262325,
A5280130,262367,
A5280130,262368,
A5280130,262372,
A5280130,262389,
A5280130,262390,
A5280130,262391,
A5280130,262398,
A5280130,262487,
A5280130,262488,
A5280130,262557,
A5280130,262606,
A5280130,262607,
A5280130,262608,
A5280130,262609,
A5280130,262610,
A5280130,262611,
A5280130,262612,
A5280130,262613,
A5280130,262614,
A5280130,262615,
A5280130,262617,
A5280130,262618,
A5280130,262619,
A5280130,262620,
A5280130,262621,
A5280130,262622,
A5280130,262623,
A5280130,262624,
A5280130,262625,
A5280130,262637,
A5280130,262648,
A5280130,262649,
A5280130,262652,
A5280130,262681,
A5280130,262682,
A5280130,262683,
A5280130,262684,
A5280130,262712,
A5280130,262755,
A5280130,262756,
A5280130,262757,
A5280130,262758,
A5280130,262759,
A5280130,262760,
A5280130,262765,
A5280130,262766,
A5280130,262872,
A5280130,262946,
A5280130,262955,
A5280130,263067,
A5280130,263079,
A5280130,263204,
A5280130,263205,
A5280130,263379,
A5280130,263380,
A5280130,263577,
A5280130,263578,
A5280130,263786,
A5280130,263836,
A5280130,263955,
A5280130,263956,
A5280130,263957,
A5280130,263959,
A5280130,263961,
A5280130,264019,
A5280130,264020,
A5280130,264021,
A5280130,264077,
A5280130,264078,
A5280130,264079,
A5280130,264136,
A5280130,264167,
A5280130,264168,
A5280130,264173,
A5280130,264196,
A5280130,264257,
A5280130,264440,
A5280130,264441,
A5280130,264442,
A5280130,264443,
A5280130,264444,
A5280130,264467,
A5280130,264643,
A5280130,264723,
A5280130,264757,
A5280130,264878,
A5280130,264879,
A5280130,264880,
A5280130,264979,
A5280130,265058,
A5280130,265059,
A5280130,265186,
A5280130,265202,
A5280130,265203,
A5280130,265204,
A5280130,265233,
A5280130,265234,
A5280130,265235,
A5280130,265236,
A5280130,265238,
A5280130,265240,
A5280130,265273,
A5280130,265275,
A5280130,265373,
A5280130,265375,
A5280130,265376,
A5280130,265377,
A5280130,265378,
A5280130,265379,
A5280130,265383,
A5280130,265707,
A5280130,265724,
A5280130,265725,
A5280130,265726,
A5280130,265727,
A5280130,265752,
A5280130,265753,
A5280130,265754,
A5280130,265756,
A5280130,265757,
A5280130,265758,
A5280130,265759,
A5280130,265760,
A5280130,265770,
A5280130,265775,
A5280130,265776,
A5280130,265812,
A5280130,265813,
A5280130,265814,
A5280130,265815,
A5280130,265978,
A5280130,265992,
A5280130,266004,
A5280130,266149,
A5280130,266150,
A5280130,266151,
A5280130,266155,
A5280130,266205,
A5280130,266206,
A5280130,266207,
A5280130,266208,
A5280130,266215,
A5280130,266355,
A5280130,266367,
A5280130,266376,
A5280130,266448,
A5280130,266839,
A5280130,266840,
A5280130,266841,
A5280130,266845,
A5280130,266846,
A5280130,266847,
A5280130,266943,
A5280130,267014,
A5280130,267015,
A5280130,267016,
A5280130,267233,
A5280130,267234,
A5280130,267235,
A5280130,267799,
A5280130,267800,
A5280130,267801,
A5280130,267802,
A5280130,268210,
A5280130,268810,
A5280130,269218,
A5280130,269219,
A5280130,269220,
A5280130,269221,
A5280130,269222,
A5280130,269223,
A5280130,269224,
A5280130,269225,
A5280130,269226,
A5280130,269467,
A5280130,269555,
A5280130,269890,
A5280130,272793,
A5280130,6003,
A5280130,6035,
A5280130,6046,
A5280130,6152,
A5280130,6615,
A5280130,6706,
A5280130,6735,
A5280130,6765,
A5280130,6767,
A5280130,6768,
A5280130,7093,
A5280130,7094,
A5280130,850009,
A5280130,850048,
A5280130,850192,
A5280130,850295,
A5280130,850320,
A5280130,850474,
A5280130,850787,
A5280130,851009,
A5280130,851107,
A5280130,851114,
A5280130,851115,
A5280130,851118,
A5280130,852196,
A5280130,852257,
A5280130,852356,
A5280130,852368,
A5280130,852415,
A5280130,852605,
A5280130,857688,
A5280130,858776,
A5280130,858793,
A5280130,9763,
A5280130,9781,
A5280130,9812,
A5280130,9925,
